x y z
"189741" 711693.77 5093237.48 465.21
"189761" 711680.18 5093036.02 465.45
"189781" 711676.58 5093031.03 465.18
"189801" 711673.78 5093039.46 465.17
"189821" 711676.98 5093115 465.5
"189841" 711677.31 5093199.7 464.82
"189861" 711677.29 5093238.13 465.92
"189881" 711664.8 5093010.3 465.65
"189901" 711670.4 5093208.65 465.48
"189921" 711663.88 5093196.96 465.73
"189941" 711653.79 5093052.97 465.48
"189961" 711653.37 5093130.54 465.04
"189981" 711653.37 5093217.23 466.49
"190001" 711650.15 5093207.1 466.34
"190021" 711644.62 5093093.07 465.36
"190041" 711647.87 5093176.12 466.68
"190061" 711650.48 5093203.48 465.79
"190081" 711651.5 5093004.89 466.16
"190101" 711656.79 5093047.06 465.66
"190121" 711652.19 5093127.34 464.96
"190141" 711640.74 5093071.3 465.86
"190161" 711634.05 5093119.86 464.9
"190181" 711630.07 5093096.15 466.35
"190201" 711622.37 5093040.8 466.37
"190221" 711618.1 5093080.7 466.67
"190241" 711613.35 5093075.48 467.06
"190261" 711611.24 5093119.57 465.53
"190281" 711606.84 5093051.38 466.63
"190301" 711603.05 5093080.03 467.98
"190321" 711600.4 5093079.8 468.15
"190341" 711597.09 5093052.15 466.35
"190361" 711594.69 5093059.5 466.91
"190381" 711593.76 5093056.8 466.81
"190401" 711593.59 5093158.74 466
"190421" 711591.98 5093198.54 466
"190441" 711589.58 5093193.98 466.02
"190461" 711587.43 5093190.96 465.98
"190481" 711584.96 5093183.11 466.18
"190501" 711577.46 5093047.43 466.3
"190521" 711579.2 5093228.53 472.82
"190541" 711576.61 5093174.66 467.7
"190561" 711575.06 5093235.87 472.83
"190581" 711570.91 5093098.7 472.12
"190601" 711568.01 5093113.82 472.92
"190621" 711565.53 5093150.16 472.4
"190641" 711563.12 5093143.38 473.08
"190661" 711560.51 5093215.7 470.49
"190681" 711558.55 5093204.87 470.65
"190701" 711557.31 5093249.59 472.32
"190721" 711554.77 5093229.16 471.53
"190741" 711552.94 5093250.66 472.55
"190761" 711549.41 5093106.07 473.27
"190781" 711547.48 5093096.73 472.76
"190801" 711547.51 5093151.99 472.53
"190821" 711546.19 5093160.95 472.67
"190841" 711543.46 5093069.18 469.82
"190861" 711543.53 5093137.55 472.5
"190881" 711542.01 5093138.18 472.51
"190901" 711541.38 5093137.43 472.53
"190921" 711539.9 5093132.98 472.76
"190941" 711539.36 5093140.21 472.59
"190961" 711537.16 5093070.08 469.13
"190981" 711538.17 5093212.39 471.25
"191001" 711535.82 5093040.93 468.76
"191021" 711535.69 5093143.23 472.58
"191041" 711535.06 5093143.22 472.59
"191061" 711532.96 5093066.3 469.54
"191081" 711533.56 5093152.47 472.13
"191101" 711532.96 5093144.85 472.53
"191121" 711530.64 5093028.55 467.08
"191141" 711532.03 5093262.51 472.38
"191161" 711530.69 5093132.04 473.01
"191181" 711528.86 5093047.96 469.88
"191201" 711529.43 5093139.23 472.6
"191221" 711528.83 5093144.13 472.53
"191241" 711527.93 5093058.35 470.44
"191261" 711527.15 5093098.86 470.49
"191281" 711526.96 5093147.71 472.33
"191301" 711524.92 5093027.34 466.67
"191321" 711525.94 5093209.5 470.7
"191341" 711523.91 5093020.12 465.98
"191361" 711524.08 5093179.17 471.93
"191381" 711521.66 5093038.49 468.32
"191401" 711521.27 5093096.66 470.63
"191421" 711520.58 5093208.21 470.29
"191441" 711518.56 5093005.64 466.07
"191461" 711518.67 5093230.16 468.08
"191481" 711516.83 5093128.07 472.93
"191501" 711515.31 5093020.61 465.81
"191521" 711515.61 5093233.61 468.27
"191541" 711514.23 5093015.95 465.89
"191561" 711514.19 5093228.07 467.65
"191581" 711513.38 5093158.3 471.91
"191601" 711512.8 5093091.56 470.21
"191621" 711512.6 5093267.78 471.71
"191641" 711510.75 5093013.34 466.12
"191661" 711510.96 5093227.97 467.87
"191681" 711509.61 5093054.17 468.82
"191701" 711508.93 5093086.66 468.71
"191721" 711508.34 5093182.67 471.38
"191741" 711506.61 5093084.21 468.39
"191761" 711505.06 5093081.78 468.14
"191781" 711504.27 5093087.4 468.6
"191801" 711502.87 5093179.17 470.84
"191821" 711502.32 5093125.59 471.65
"191841" 711500.65 5093181.25 470.57
"191861" 711500.13 5093182.41 470.47
"191881" 711498.24 5093188.74 470.04
"191901" 711497.66 5093023.47 465.9
"191921" 711495.6 5093252.77 472.04
"191941" 711493.16 5093191.23 469.7
"191961" 711492.75 5093015.39 465.82
"191981" 711490.3 5093197.68 469.44
"192001" 711487.29 5093164.84 472.03
"192021" 711486.64 5093025.23 465.84
"192041" 711483.53 5093206.71 469.29
"192061" 711483.33 5093018.74 466.1
"192081" 711479.84 5093215.77 469.23
"192101" 711478.64 5093033.93 466.02
"192121" 711476.47 5093223.57 469.43
"192141" 711476.08 5093005.98 466.18
"192161" 711473.68 5093205.83 469.13
"192181" 711472.87 5093082.98 467.86
"192201" 711472.06 5093049.16 466.02
"192221" 711468.92 5093203.02 468.97
"192241" 711468.44 5093238.76 470.48
"192261" 711468.9 5093008.47 465.88
"192281" 711466.94 5093137.34 471.49
"192301" 711466.12 5093056.62 466.08
"192321" 711465.51 5093039.13 465.94
"192341" 711463.95 5093097.66 467.88
"192361" 711463.42 5093009.56 465.85
"192381" 711460.91 5093200.28 468.7
"192401" 711462.56 5093032.76 466.27
"192421" 711460.6 5093122.75 466.93
"192441" 711460.73 5093066.75 466.35
"192461" 711458.94 5093116.08 466.17
"192481" 711458.58 5093107.49 466.07
"192501" 711457.77 5093107.81 465.97
"192521" 711458.1 5093038.25 466.35
"192541" 711456.22 5093106.89 466.13
"192561" 711456.74 5093033.43 466.19
"192581" 711454.78 5093118.26 466
"192601" 711455.36 5093036.1 466.28
"192621" 711453.47 5093117.24 466.28
"192641" 711453.53 5093017.08 466.05
"192661" 711451.81 5093106.56 466.08
"192681" 711450.61 5093148.22 470.14
"192701" 711451.47 5093024.35 466.06
"192721" 711449.07 5093164.11 470.76
"192741" 711450.49 5093010.16 465.92
"192761" 711448.35 5093133.02 469.53
"192781" 711448.99 5093031.44 465.92
"192801" 711447.34 5093123.74 466.71
"192821" 711448.09 5093020.08 466.02
"192841" 711446.04 5093126.43 467.77
"192861" 711445.28 5093117.45 467.29
"192881" 711446.01 5093009.79 466.03
"192901" 711444 5093106.22 466.31
"192921" 711443.81 5093040.43 466.12
"192941" 711443.08 5093011.6 465.86
"192961" 711442.17 5093049.34 466.02
"192981" 711440.39 5093156.6 469.04
"193001" 711441.24 5093013.04 466.07
"193021" 711439.31 5093128.58 468.98
"193041" 711439.58 5093001.22 465.87
"193061" 711438.06 5093113.1 466.03
"193081" 711437.56 5093087.49 468.28
"193101" 711437.64 5093040.96 465.87
"193121" 711436.8 5093038.31 466.06
"193141" 711435.79 5093112.92 466.23
"193161" 711435.62 5093054.53 465.98
"193181" 711435.59 5093003.17 465.98
"193201" 711434.13 5093074.24 467.04
"193221" 711433.62 5093036.75 466.05
"193241" 711433.33 5093036.02 466.09
"193261" 711431.71 5093012.37 465.87
"193281" 711430.67 5093161.73 470.18
"193301" 711430.54 5093018.97 466.17
"193321" 711429.59 5093070.36 465.94
"193341" 711428.65 5093104.08 467.07
"193361" 711427.98 5093005.79 465.75
"193381" 711427.22 5093042.58 466.18
"193401" 711426.46 5093044.4 466.23
"193421" 711425.79 5093060.86 466
"193441" 711425.11 5093021.34 465.95
"193461" 711424.31 5093062.89 465.95
"193481" 711423.42 5093030.76 466.18
"193501" 711422.74 5093056.56 466.12
"193521" 711421.83 5093045.92 466.26
"193541" 711421.09 5093112.36 466.57
"193561" 711419.55 5093092.76 467.73
"193581" 711418.24 5093146.19 470.37
"193601" 711417.64 5093015.88 466.04
"193621" 711416.13 5093145.79 470.25
"193641" 711414.57 5093025.32 465.96
"193661" 711414.13 5093216.17 467.45
"193681" 711413.68 5093042.51 466.04
"193701" 711412.54 5093027.5 466.13
"193721" 711411.66 5093073.51 465.89
"193741" 711410.33 5093022.22 466.02
"193761" 711409.39 5093053.12 466.15
"193781" 711408.06 5093053.98 466.46
"193801" 711407.82 5093153.82 470.16
"193821" 711405.8 5093047.65 466.28
"193841" 711405.13 5093108.37 466.37
"193861" 711404.55 5093000.63 466.14
"193881" 711403.7 5093160.34 470.22
"193901" 711402.51 5093053.09 466.03
"193921" 711400.97 5093003.01 466.18
"193941" 711401.25 5093152.36 470.08
"193961" 711400 5093051.07 466.43
"193981" 711398.59 5093026.69 465.89
"194001" 711398.84 5093218.28 466.02
"194021" 711397.64 5093061.05 466.06
"194041" 711396.19 5093060.23 466.3
"194061" 711395.34 5093066.41 465.95
"194081" 711393.92 5093043.76 466.27
"194101" 711394.41 5093227.87 467.82
"194121" 711392.7 5093010.13 466.09
"194141" 711391.73 5093052.3 466.14
"194161" 711392.14 5093223.89 466.38
"194181" 711390.86 5093058.76 466.26
"194201" 711389.33 5093019.08 465.87
"194221" 711389.88 5093144.68 468.13
"194241" 711388.96 5093090.24 466.02
"194261" 711387.19 5093010.78 466.2
"194281" 711386.48 5093074.22 466.12
"194301" 711385.14 5093072.85 466.04
"194321" 711383.96 5093020.16 465.9
"194341" 711382.84 5093043.61 465.9
"194361" 711383.68 5093227.22 467.46
"194381" 711381.62 5093006.12 466.15
"194401" 711381.59 5093178.36 471.7
"194421" 711380.02 5093042.11 466.28
"194441" 711379.17 5093079.05 466.18
"194461" 711378.74 5093105.41 466.07
"194481" 711377.95 5093022.44 466.12
"194501" 711377.24 5093078.5 466.2
"194521" 711378.07 5093205.9 468.46
"194541" 711376.59 5093061.57 466.37
"194561" 711375.62 5093051.09 466.26
"194581" 711376.76 5093222.56 467.7
"194601" 711374.85 5093044.94 466.83
"194621" 711374.46 5093120.35 467.88
"194641" 711373.05 5093020.99 466.06
"194661" 711373.12 5093120.08 467.69
"194681" 711371.94 5093068.61 466.18
"194701" 711371.08 5093073.61 465.94
"194721" 711370.74 5093087.03 466.05
"194741" 711369.05 5093006.99 465.87
"194761" 711368.88 5093073.64 465.94
"194781" 711367.62 5093020.64 466.14
"194801" 711367.58 5093091.31 465.88
"194821" 711365.87 5093017.36 465.92
"194841" 711365.71 5093075.06 466.11
"194861" 711364.37 5093058.58 466.28
"194881" 711364.07 5093093.91 466.08
"194901" 711362.39 5093017.65 466.08
"194921" 711364.12 5093222.04 467.22
"194941" 711361.53 5093027.99 466.22
"194961" 711360.84 5093065.74 466.42
"194981" 711360.99 5093122.22 468.39
"195001" 711358.85 5093022.5 466.29
"195021" 711360.07 5093149.3 468.7
"195041" 711358.41 5093059.37 466.24
"195061" 711358.37 5093147.03 469.07
"195081" 711356.5 5093040.12 466.17
"195101" 711356.96 5093180.02 470.97
"195121" 711354.11 5093046.64 466.21
"195141" 711354.11 5093105.32 466.35
"195161" 711352.89 5093076.51 466.07
"195181" 711352.28 5093070.04 466.13
"195201" 711350.32 5093019.64 466.01
"195221" 711351.31 5093164.76 470.65
"195241" 711350.44 5093164 470.47
"195261" 711347.97 5093026.81 466.06
"195281" 711347.69 5093025.97 466.14
"195301" 711349.49 5093216.83 466.34
"195321" 711346.92 5093038.75 466.03
"195341" 711347.34 5093064.03 466.13
"195361" 711346.7 5093027.42 465.95
"195381" 711347.48 5093061.44 466.08
"195401" 711350.39 5093215.95 466.46
"195421" 711348.64 5093082.54 466.18
"195441" 711351.24 5093234.69 468.33
"195461" 711350.54 5093219.14 466.28
"195481" 711350.58 5093250.53 469.59
"195501" 711346.41 5093064.45 466.15
"195521" 711346.26 5093086.89 465.85
"195541" 711347.36 5093219.92 466.59
"195561" 711343.53 5093038.3 466.11
"195581" 711343.42 5093096.64 466.1
"195601" 711341.44 5093043.76 466.02
"195621" 711341.31 5093113.39 469.65
"195641" 711339.52 5093080.58 466
"195661" 711340.61 5093253.55 468.84
"195681" 711334.99 5093081.42 466.05
"195701" 711336.11 5093181.43 470.41
"195721" 711334.46 5093244.55 468.21
"195741" 711329.57 5093034.56 466.01
"195761" 711331.27 5093234.26 467.62
"195781" 711327.57 5093086.83 465.96
"195801" 711327.06 5093159.3 471.32
"195821" 711327.69 5093230.6 466.8
"195841" 711323.28 5093034.27 465.94
"195861" 711323.26 5093106.92 470.83
"195881" 711325.17 5093251.28 466.49
"195901" 711320.37 5093043.52 465.92
"195921" 711322.37 5093251.78 466.58
"195941" 711317.46 5093046.15 466.31
"195961" 711319.22 5093239.2 467.32
"195981" 711316.03 5093102.92 469.82
"196001" 711315.87 5093199.57 469.85
"196021" 711316.45 5093251.88 466.46
"196041" 711310.02 5093039.86 465.97
"196061" 711313.74 5093250.28 466.55
"196081" 711311.14 5093132.63 471.23
"196101" 711310.96 5093248.14 466.6
"196121" 711305.91 5093040.85 465.88
"196141" 711308.33 5093250.54 466.56
"196161" 711301.81 5093034.08 466.07
"196181" 711300.02 5093057.72 466.09
"196201" 711297.93 5093059.91 465.94
"196221" 711296.99 5093103.04 469.06
"196241" 711294.07 5093062.01 466.17
"196261" 711291.99 5093049.86 466.09
"196281" 711295.41 5093209.59 469.85
"196301" 711293.99 5093220 469.15
"196321" 711289.79 5093102.58 468.68
"196341" 711286.98 5093058.57 465.98
"196361" 711285.57 5093026.52 466.18
"196381" 711287.87 5093175.16 471.12
"196401" 711283.04 5093067.81 465.89
"196421" 711285.64 5093228.63 468.18
"196441" 711279.67 5093060.68 466.07
"196461" 711283.61 5093229.55 468.26
"196481" 711277.22 5093036.16 465.99
"196501" 711275.51 5093050.3 466.11
"196521" 711274.34 5093096.22 466.64
"196541" 711272.67 5093095.3 466.33
"196561" 711270.2 5093063.68 466.11
"196581" 711267.79 5093057.96 466.11
"196601" 711266.37 5093079.51 466.37
"196621" 711263.68 5093069.74 466.16
"196641" 711263.81 5093133.74 469.46
"196661" 711261.63 5093113.73 469.13
"196681" 711261.07 5093186.24 469.31
"196701" 711258.61 5093152.49 470.02
"196721" 711256.54 5093153.85 469.95
"196741" 711252.73 5093071.42 466.15
"196761" 711250.09 5093046.43 466.03
"196781" 711246.96 5093056.32 466.4
"196801" 711246.49 5093069.35 466.23
"196821" 711244.72 5093069.65 466.18
"196841" 711243.22 5093080.03 466.17
"196861" 711241.13 5093086.88 466.12
"196881" 711238.58 5093078.92 465.97
"196901" 711236.8 5093119.86 467.82
"196921" 711234.89 5093144.87 468.73
"196941" 711234.27 5093072.35 466.06
"196961" 711232.7 5093149.45 468.96
"196981" 711230.69 5093041.9 466.09
"197001" 711230.19 5093050.88 466.23
"197021" 711228.9 5093051.75 466.29
"197041" 711228.51 5093031.58 466.21
"197061" 711227 5093111.19 467.54
"197081" 711226.88 5093057.19 466.11
"197101" 711225.17 5093097.15 467.04
"197121" 711223.5 5093151.18 468.74
"197141" 711223.12 5093041.01 466.15
"197161" 711222.45 5093073.42 465.96
"197181" 711221.23 5093072.43 465.87
"197201" 711220.53 5093038.53 466.19
"197221" 711218.67 5093102.05 466.95
"197241" 711218.4 5093058.59 465.99
"197261" 711218.51 5093031.96 466.12
"197281" 711216.95 5093063.19 466.09
"197301" 711215.9 5093065.75 466.21
"197321" 711216.07 5093039.74 466.25
"197341" 711215.17 5093045.49 466.24
"197361" 711214.63 5093049.43 466.1
"197381" 711213.03 5093069.19 466.24
"197401" 711213.33 5093038.11 466.07
"197421" 711209.5 5093155.01 468.44
"197441" 711210.71 5093034.94 466.36
"197461" 711209.67 5093055.03 466.35
"197481" 711207.93 5093057.76 466.11
"197501" 711205.84 5093077.07 466.02
"197521" 711205.19 5093030.12 466.3
"197541" 711203.76 5093078.36 465.86
"197561" 711204.32 5093039 466.24
"197581" 711202.55 5093051.31 466.38
"197601" 711201.56 5093066.83 466.24
"197621" 711199.48 5093083.51 466.1
"197641" 711199.25 5093028.01 466.3
"197661" 711198.35 5093035.56 466.19
"197681" 711195.35 5093071.28 466.11
"197701" 711193.56 5093087.27 465.94
"197721" 711193.38 5093033.46 466.45
"197741" 711189.87 5093148.26 467.66
"197761" 711192.81 5093032.89 466.49
"197781" 711188.65 5093112.31 465.97
"197801" 711189.39 5093044.48 466.09
"197821" 711188.07 5093072.61 466.39
"197841" 711185.98 5093096.92 465.93
"197861" 711185.01 5093075.84 466.12
"197881" 711185.07 5093057.33 465.97
"197901" 711183.79 5093065.41 466.2
"197921" 711183.82 5093047.34 466.04
"197941" 711179.82 5093150.21 467.77
"197961" 711181.19 5093055.06 465.9
"197981" 711180.65 5093059.4 466.01
"198001" 711176.84 5093156.2 467.74
"198021" 711178.67 5093037.32 467.49
"198041" 711178.11 5093037.87 467.62
"198061" 711172.94 5093184.81 467.51
"198081" 711176.39 5093038.38 468.3
"198101" 711171.11 5093186.14 467.46
"198121" 711173.85 5093062.91 465.96
"198141" 711169.62 5093180.28 467.29
"198161" 711172.81 5093038.24 469.16
"198181" 711167.83 5093181.72 467.38
"198201" 711170.1 5093065.22 465.95
"198221" 711167.68 5093110.28 466.85
"198241" 711167.61 5093093.21 466.01
"198261" 711166.66 5093069.87 465.9
"198281" 711163.85 5093193.09 467.68
"198301" 711164.44 5093086.74 466.25
"198321" 711163.01 5093135.59 466.33
"198341" 711162.53 5093086.34 466.19
"198361" 711160.53 5093176.39 467.13
"198381" 711161.24 5093061.7 466.18
"198401" 711158.89 5093176.43 467.15
"198421" 711160.38 5093071.22 466.34
"198441" 711157.03 5093174.77 467.1
"198461" 711157.11 5093072 466.07
"198481" 711155.16 5093171.6 467
"198501" 711154.5 5093115 466.86
"198521" 711153.49 5093077.27 466.35
"198541" 711151.89 5093075.01 466.05
"198561" 711149.07 5093170.77 467.01
"198581" 711148.32 5093109.93 465.99
"198601" 711149.16 5093031.92 471.75
"198621" 711146.6 5093145.28 466.44
"198641" 711147.81 5093030.99 471.83
"198661" 711145.55 5093089.88 466.17
"198681" 711144.83 5093078.51 465.96
"198701" 711144.24 5093113.94 466.22
"198721" 711143.35 5093116.43 466.72
"198741" 711143.07 5093120.76 467.37
"198761" 711142.09 5093117.54 466.7
"198781" 711141.68 5093153.65 466.6
"198801" 711141.2 5093068.58 467.8
"198821" 711140.25 5093187.8 467.05
"198841" 711140.47 5093084.64 466.25
"198861" 711139.41 5093160.52 466.94
"198881" 711139.17 5093191 467.17
"198901" 711139.2 5093083.36 466.03
"198921" 711138.17 5093164.36 466.89
"198941" 711137.94 5093175.9 467.1
"198961" 711138.42 5093015.58 474.34
"198981" 711136.75 5093173.57 466.99
"199001" 711136.62 5093198.01 467.26
"199021" 711136.55 5093165.47 466.95
"199041" 711135.46 5093163.44 466.85
"199061" 711135.23 5093159.16 466.9
"199081" 711134.15 5093199.75 467.52
"199101" 711132.65 5093117.38 466.59
"199121" 711132.51 5093160.72 466.9
"199141" 711131.51 5093147.34 467.56
"199161" 711131.15 5093138.17 467.41
"199181" 711130.27 5093212.62 467.72
"199201" 711128.48 5093068.51 469.66
"199221" 711126.91 5093039.33 473.59
"199241" 711125.4 5093037.83 473.78
"199261" 711124.92 5093119.21 466.95
"199281" 711124.49 5093221.61 468.21
"199301" 711122.48 5093155.11 466.88
"199321" 711122 5093132.67 467.12
"199341" 711119.36 5093152.42 466.91
"199361" 711117.5 5093151.72 466.93
"199381" 711114.31 5093036.4 474.12
"199401" 711114 5093118.62 466.16
"199421" 711111.65 5093147.4 466.86
"199441" 711108.73 5093146.07 466.86
"199461" 711107.5 5093144.93 466.95
"199481" 711105.65 5093110.11 466.3
"199501" 711104.66 5093144.55 466.87
"199521" 711102.45 5093106.67 466.03
"199541" 711100.37 5093144.29 466.92
"199561" 711096.85 5093008.67 474.54
"199581" 711096.22 5093183.67 466.57
"199601" 711094.08 5093140.2 467.01
"199621" 711091.78 5093140.56 467.12
"199641" 711090.4 5093137.13 467.06
"199661" 711089.02 5093127.63 467.99
"199681" 711088.64 5093127.13 467.94
"199701" 711087.87 5093188.85 466.46
"199721" 711086.2 5093134.23 467.15
"199741" 711084.81 5093075.84 471.38
"199761" 711084.52 5093134.48 467.17
"199781" 711083.17 5093139.56 467.38
"199801" 711081.42 5093127.41 467.26
"199821" 711081.03 5093127.12 467.32
"199841" 711079.1 5093124.96 467.39
"199861" 711077.35 5093120.97 467.52
"199881" 711075.37 5093122.37 467.61
"199901" 711073.96 5093123.08 467.75
"199921" 711073.47 5093070.24 471.39
"199941" 711071.49 5093107.51 467.94
"199961" 711069.62 5093104.44 467.99
"199981" 711067.72 5093106.87 468
"200001" 711066.18 5093096.8 468.29
"200021" 711064.27 5093090.41 468.79
"200041" 711063.57 5093095.92 468.55
"200061" 711062.21 5093094.05 468.72
"200081" 711061.65 5093095.2 468.8
"200101" 711060.47 5093085.54 469.21
"200121" 711059.91 5093083.41 469.41
"200141" 711058.76 5093088.65 469.11
"200161" 711058.7 5093004.43 474.51
"200181" 711057.35 5093083.01 469.52
"200201" 711057.21 5093007.52 474.23
"200221" 711055.92 5093080.1 469.73
"200241" 711055.79 5093021.59 473.71
"200261" 711055.11 5093026.58 473.67
